phrase_id,language,phrase,english_translation,category
8f6e3a39-0ff8-4d6a-aed5-1842699d682d,Portuguese,"Ajude-me, estou muito doente.","Help me, I am very sick.",Emergency
e2067ff5-0eee-4798-aeb7-2fec5fd0a77c,Japanese,糖尿病でインスリンが必要です。,I am diabetic and need insulin.,Medication
b08513cf-491a-4dad-95ee-cde6a2fe109b,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
1da187d4-c0cd-4329-91c0-744858f196ca,Portuguese,Preciso renovar minha receita.,I need a prescription refill.,Medication
83702d65-53f4-4401-94f2-a273f0afae4d,French,Appelez le 911 s'il vous plaît.,Call 911 please.,Emergency
8ac7c8d9-e3d0-494b-84ac-a6b68b30ae0d,French,Je vomis.,I am vomiting.,Symptoms
17d65765-9474-4f98-bb15-bbaa74f7b4ce,French,J'ai du mal à respirer.,I have difficulty breathing.,Symptoms
f754b681-948b-4480-8b6f-4a9c6f4356ed,Spanish,Tengo dolor de cabeza.,I have a headache.,Symptoms
99e0144f-f242-43ef-adc9-2af8d7bf3d15,French,Acceptez-vous une assurance internationale?,Do you accept international insurance?,Insurance
66c0294d-d2e1-460d-872d-0db795b15b67,Spanish,¿Tiene este medicamento?,Do you have this medication?,Medication
e18c8386-7a9e-4c14-b3aa-4f923cfcbbbb,English,Where is the nearest urgent care center?,Where is the nearest urgent care center?,Navigation
efc9e58d-74b4-419e-bf37-9efa8b24596c,English,Where is the nearest emergency room?,Where is the nearest emergency room?,Navigation
239402d3-0479-474e-b58f-d1349b35ff49,Portuguese,"Pode escrever, por favor?",Can you write it down please?,Communication
f2e377df-9616-47e8-89e8-0deb0dc93e52,English,Where can I find a pharmacy?,Where can I find a pharmacy?,Medication
bb9daebb-fa3d-4635-9323-fb7772ae60e5,Spanish,Tengo diarrea.,I have diarrhea.,Symptoms
9b123fb5-5aa1-411d-927d-e194deed7801,Portuguese,"Ligue para o 911, por favor.",Call 911 please.,Emergency
b885bf28-d16d-45d8-b004-63dbb3418961,Spanish,Tomo este medicamento a diario.,I take this medication daily.,Medication
d5ca1ab3-5afa-42a0-a917-30cd57e99dac,Spanish,Perdí mi medicamento.,I lost my medication.,Medication
b4a93f4f-4d8c-4d6c-85fb-216b6140b097,Portuguese,Preciso de uma consulta de telemedicina.,I need a telehealth appointment.,Navigation
74352862-fbb4-42d3-8afb-7e487c2b3ee3,French,J'ai une assurance voyage.,I have travel insurance.,Insurance
5d4ce4cd-9e8c-4c11-aa7d-550cc512c6d3,Portuguese,Sou diabético/a e preciso de insulina.,I am diabetic and need insulin.,Medication
7b68fd85-9671-46f6-b7ab-0fc93c88ebe5,Portuguese,Não entendo.,I do not understand.,Communication
5a13ef37-1694-426f-bb79-cfbaaa6d019c,French,Je ne comprends pas.,I do not understand.,Communication
4f22c519-9419-49e2-818f-e2a1e6341ed3,Chinese,我有肿胀。,I have swelling.,Symptoms
aa5e1d0d-db86-4cc5-bccc-eec40bf05872,Spanish,¿Puede escribirlo por favor?,Can you write it down please?,Communication
85afe9f4-64c3-47b0-9956-c53ee29fefe3,Chinese,请拨打911。,Call 911 please.,Emergency
64fd7a69-6aad-4390-b2b6-32e49d043b65,French,J'ai besoin d'un rendez-vous en téléconsultation.,I need a telehealth appointment.,Navigation
867b479f-6993-4183-bf85-518be4ad0bf8,Portuguese,Você tem este medicamento?,Do you have this medication?,Medication
eb67175f-6df3-4ece-aeb6-131fb5e011b4,Spanish,"Ayúdeme, estoy muy enfermo/a.","Help me, I am very sick.",Emergency
1c2ce720-d580-49f6-a5be-5ae05067e615,English,Do you have this medication?,Do you have this medication?,Medication
33b166ba-f460-4d38-890b-999b3ae2a800,Japanese,腫れがあります。,I have swelling.,Symptoms
c3d9ce4a-b154-4c04-9209-bda4a10e760e,Spanish,¿Puede escribirlo por favor?,Can you write it down please?,Communication
5edfd3a3-5665-43ce-8344-3bd3b56dfb34,Chinese,我身上起疹子了。,I have a rash.,Symptoms
1ff2266c-443a-446f-9dff-831b518636c2,Arabic,هل يوجد طبيب يتحدث لغتي؟,Is there a doctor who speaks my language?,Navigation
d5e18a4f-cbbb-4201-98db-68f4e571bd9c,Arabic,عندي تورم.,I have swelling.,Symptoms
5c52f60e-4838-4ad5-a2a1-1ec1e6cbb4ae,Japanese,これは緊急事態です。,This is an emergency.,Emergency
a6355328-62de-41e9-b559-cddc673c84b4,Spanish,Tengo dificultad para respirar.,I have difficulty breathing.,Symptoms
880b4e01-d556-4050-8e0c-2607e5547ba3,French,Où se trouve le centre de soins urgents le plus proche?,Where is the nearest urgent care center?,Navigation
158f0609-a7fb-4c1b-aeaf-cba60d2cd1d1,French,J'ai une assurance voyage.,I have travel insurance.,Insurance
69f11af5-b50f-40bc-ad36-465f150d9e98,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
89340e02-4e46-4bbc-a40f-2995ea1c94a8,Arabic,أين أقرب غرفة طوارئ؟,Where is the nearest emergency room?,Navigation
b97f9a68-74fb-46cc-b02f-d0ec13911100,French,Je prends ce médicament quotidiennement.,I take this medication daily.,Medication
3ef8dc5f-0fdc-4544-a6d8-f37898975c21,Portuguese,Há um médico que fala minha língua?,Is there a doctor who speaks my language?,Navigation
c31c83b5-3d46-44ae-b5e0-4ab16b3c6f9e,Chinese,哪里有药店？,Where can I find a pharmacy?,Medication
ca7edba2-f226-4d91-81b5-da20eb687588,English,Where can I find a pharmacy?,Where can I find a pharmacy?,Medication
ca72705a-f8ef-47e9-8ac9-c5c3fd9628a6,Chinese,请说慢点。,Please speak slowly.,Communication
6fb6da03-d2d8-4a37-9ce5-5c99a5cfff1d,Arabic,فقدت دوائي.,I lost my medication.,Medication
0cd37dc0-ca08-4503-b7c1-6ce04f560d86,Arabic,هل يمكنك كتابته من فضلك؟,Can you write it down please?,Communication
f0a065da-a2f3-4b09-9bb3-68045eb26ad3,Spanish,Tengo dolor de cabeza.,I have a headache.,Symptoms
32800df3-ae67-49e6-843b-6b5f62225353,French,Je vomis.,I am vomiting.,Symptoms
150af0ac-dd10-49a0-bc84-48308889ca48,English,Do you accept international insurance?,Do you accept international insurance?,Insurance
772cb618-ca93-4502-9b1d-cbf4f2f906de,Japanese,保険に入っていません。,I do not have insurance.,Insurance
6e8f419e-7c97-4682-b55d-ffc41b05d58a,Spanish,Tengo alergia alimentaria.,I have a food allergy.,Symptoms
82d7c1f1-4918-497a-86e4-f5930288e8ae,Arabic,عندي إسهال.,I have diarrhea.,Symptoms
930f897e-4797-4273-940d-fa1fc33f3956,French,J'ai perdu mes médicaments.,I lost my medication.,Medication
9bc83085-5b42-442a-9532-2d384dc7ec4f,Spanish,No tengo seguro.,I do not have insurance.,Insurance
342b64e8-f518-4953-89c5-3c8ea16b4c4a,Japanese,この受診の費用はいくらですか？,What is the cost of this visit?,Insurance
ed1c038c-dbe8-410e-ba5b-2bfdc4108a4c,Chinese,最近的急诊室在哪里？,Where is the nearest emergency room?,Navigation
8fef05f5-1ca3-4242-8579-4ae2ba55b159,Chinese,我呼吸困难。,I have difficulty breathing.,Symptoms
a321c994-a3ae-425e-bbd9-ff743372dde0,Spanish,Necesito renovar mi receta.,I need a prescription refill.,Medication
a98e2547-6233-4f2a-8fd9-307a519f8d3a,Arabic,عندي ألم في البطن.,I have abdominal pain.,Symptoms
64db4805-73cf-4845-9e3a-1a2701f7c3d2,French,Acceptez-vous une assurance internationale?,Do you accept international insurance?,Insurance
067e0db4-2812-4c22-a26d-5276a0851913,French,J'ai besoin d'une ambulance.,I need an ambulance.,Emergency
7e47d8e6-3c56-4a53-9383-39b2ad4c9789,Spanish,Perdí mi medicamento.,I lost my medication.,Medication
fafe2c62-930b-4a3a-8de4-7799eff3d323,English,Please speak slowly.,Please speak slowly.,Communication
cd658d95-6a0e-4c2c-90ba-7b1e93ac2481,French,Puis-je payer de ma poche?,Can I pay out of pocket?,Insurance
0a3e32b5-06a5-491c-917c-fe9c52c5079e,Arabic,لدي قلم إبينفرين للحساسية الشديدة.,I have an EpiPen for severe allergies.,Medication
25cdad19-9785-4921-97c9-b688f64df38a,Japanese,英語が話せません。,I do not speak English.,Communication
d65ffcfd-3279-4ec8-b5d1-5c9892f8eabc,Japanese,遠隔医療の予約が必要です。,I need a telehealth appointment.,Navigation
69e7f902-7595-4e8b-afcb-1e8b96701d22,French,Je prends ce médicament quotidiennement.,I take this medication daily.,Medication
a4182651-fa4f-4dcc-8cd4-0c9da44eff68,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
e6779201-553d-4879-a907-92c96141845e,Spanish,¿Puedo pagar de mi bolsillo?,Can I pay out of pocket?,Insurance
a57d410b-7e4c-4e66-8f1b-30a11676b32d,English,I am allergic to penicillin.,I am allergic to penicillin.,Symptoms
969b5018-7553-4abc-9b83-e1fe56693942,Japanese,発疹があります。,I have a rash.,Symptoms
6fb58cfd-69c9-4f80-8e76-8d8f75912c04,Chinese,能写下来吗？,Can you write it down please?,Communication
2c070110-120e-4232-9d3c-abd2c1fc12a4,French,Je suis diabétique et j'ai besoin d'insuline.,I am diabetic and need insulin.,Medication
e294c1f5-d4ac-4d84-98bc-6462834fbce1,Arabic,أحتاج إلى موعد مع طبيب عبر الإنترنت.,I need a telehealth appointment.,Navigation
9d40f097-3e91-43e2-b73d-f0706e9fb258,Japanese,旅行保険に加入しています。,I have travel insurance.,Insurance
71605f3a-bc93-4803-909b-1fe93a05b31a,English,I do not understand.,I do not understand.,Communication
dcc8a1ba-2bce-4704-bf5f-5190b5c3b0ba,Japanese,保険に入っていません。,I do not have insurance.,Insurance
6121da0f-1206-4c25-89cf-1582a7a9c292,Arabic,هل لديك مترجم؟,Do you have an interpreter?,Communication
688e358d-56da-42aa-92df-e77b54a8ed7d,Portuguese,Preciso renovar minha receita.,I need a prescription refill.,Medication
bcade33e-dfc7-4fbd-8208-f3efebb51dec,Japanese,ペニシリンにアレルギーがあります。,I am allergic to penicillin.,Symptoms
b2a56f18-b7af-4f69-9d65-50cc4896d2c8,English,I have travel insurance.,I have travel insurance.,Insurance
55239918-6a69-4f10-9bac-f9594f761162,English,Where is the nearest urgent care center?,Where is the nearest urgent care center?,Navigation
42da96ad-2e2f-4297-88f0-acc43a0cfacc,Portuguese,Sou alérgico/a à penicilina.,I am allergic to penicillin.,Symptoms
2286dd45-07be-4732-b51e-6c64b77142b4,French,Je ne parle pas anglais.,I do not speak English.,Communication
6ac07786-0f79-4094-98d5-a8b46eb444af,Chinese,我不明白。,I do not understand.,Communication
7f69c4b5-c881-4097-bd6d-deeda3d4d47f,French,J'ai un gonflement.,I have swelling.,Symptoms
f3b103e8-9038-45a0-ab4d-1f03db112a76,Arabic,أين أقرب مركز للرعاية العاجلة؟,Where is the nearest urgent care center?,Navigation
73f1fc00-cbb4-4978-b8d4-9dcd11c0843d,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
0ac833a1-7395-49f3-bf27-a3ede74280e6,Arabic,لا أفهم.,I do not understand.,Communication
f716b31d-3eeb-4ed4-9b56-8a3920a77c0e,French,J'ai une assurance voyage.,I have travel insurance.,Insurance
83ae383c-6296-419f-bd59-dfc66caa2633,Portuguese,Vocês aceitam seguro internacional?,Do you accept international insurance?,Insurance
47de2702-d530-4d9a-9562-0a520d26b8dd,Portuguese,Onde fica o centro de atendimento urgente mais próximo?,Where is the nearest urgent care center?,Navigation
615af064-2fc8-497e-880f-cfd62b346956,Chinese,我对青霉素过敏。,I am allergic to penicillin.,Symptoms
0b639368-4f17-45de-b0bc-3e6d9b04cbbb,Japanese,自費で支払えますか？,Can I pay out of pocket?,Insurance
50a0ad3f-9b3a-4700-8739-59b25049b6a2,Portuguese,Preciso renovar minha receita.,I need a prescription refill.,Medication
51aa7b0a-6b48-4c0e-8143-38e9e238caa3,French,J'ai perdu mes médicaments.,I lost my medication.,Medication
ff9dbef0-3626-45ef-af98-0bf468049681,French,Où se trouve le centre de soins urgents le plus proche?,Where is the nearest urgent care center?,Navigation
bc71597c-3e4b-46df-a81b-19d0f104b117,Arabic,هل لديك مترجم؟,Do you have an interpreter?,Communication
b5da2a6b-ce30-4075-a0a2-9f5a617fc863,Portuguese,Tenho diarreia.,I have diarrhea.,Symptoms
349f1dfd-ed2c-4348-a90c-0fa2eeaf5e33,Japanese,腹痛があります。,I have abdominal pain.,Symptoms
cb58d2f3-11b3-4296-971d-f055420e28d9,Arabic,أحتاج إلى موعد مع طبيب عبر الإنترنت.,I need a telehealth appointment.,Navigation
ea857051-f1c8-452e-9441-c6d80f88901e,Japanese,書いていただけますか？,Can you write it down please?,Communication
16d7d269-e875-4999-8c80-dc7b3ee22ad7,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
4ac66151-0aaa-4c1b-8c0f-d97597f04d0d,Spanish,¿Dónde está el centro de atención urgente más cercano?,Where is the nearest urgent care center?,Navigation
d02e72d5-4ab0-45af-a96d-a62041956620,Japanese,毎日この薬を飲んでいます。,I take this medication daily.,Medication
ee86e5ae-89c9-422c-ae15-2afebe2fc37c,Arabic,عندي طفح جلدي.,I have a rash.,Symptoms
33df5945-21da-4b2b-abde-cd421bf6aecf,Japanese,最寄りの緊急ケアセンターはどこですか？,Where is the nearest urgent care center?,Navigation
41060416-83d8-4f9f-bbf2-7651c506af8d,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
e25d074c-74e2-4692-87d2-b3cbd7d2fd82,Arabic,أين أقرب غرفة طوارئ؟,Where is the nearest emergency room?,Navigation
3adddaf4-b37c-45ed-a32f-4955753b004b,Spanish,"Ayúdeme, estoy muy enfermo/a.","Help me, I am very sick.",Emergency
f8b7077c-8ebf-445f-a33f-c144ce682b46,Arabic,أجد صعوبة في التنفس.,I have difficulty breathing.,Symptoms
8a476c7e-7853-49cb-aca5-d5c161feafa3,Japanese,薬をなくしました。,I lost my medication.,Medication
8247168a-45e7-49fa-ad60-c42869a32315,Arabic,ليس لدي تأمين.,I do not have insurance.,Insurance
fba44998-bc90-4152-a3c0-51b590473491,Japanese,薬をなくしました。,I lost my medication.,Medication
2517aa1f-9adb-4e7e-b3a0-8a936ec6e97a,Chinese,请说慢点。,Please speak slowly.,Communication
6768d676-4886-4eb6-a1cf-c7cc34031693,Arabic,أحتاج إلى مساعدة طارئة.,I need emergency help.,Emergency
f1426d26-a616-41bf-b277-4ad351df35fb,English,I have travel insurance.,I have travel insurance.,Insurance
37672c9f-402c-41da-b5f4-0a47b5629106,English,"Help me, I am very sick.","Help me, I am very sick.",Emergency
36ee5b42-5f78-4aa9-ad81-43d3d4785444,Japanese,旅行保険に加入しています。,I have travel insurance.,Insurance
c41834b1-239f-42ce-baf2-0168bf4b1349,Japanese,呼吸が苦しいです。,I have difficulty breathing.,Symptoms
d5d94031-41c0-4a15-8bac-c9765b3bfc2c,English,Can I pay out of pocket?,Can I pay out of pocket?,Insurance
fa8087ca-82f3-45dc-b819-ab7102d4bf9d,French,J'ai besoin d'aide d'urgence.,I need emergency help.,Emergency
92ed66fb-e92e-4d68-a0f4-e2c055dc6025,Chinese,我不明白。,I do not understand.,Communication
f0cde23e-df5f-43c2-abac-d0623471af07,Portuguese,Onde fica a sala de emergência mais próxima?,Where is the nearest emergency room?,Navigation
5c772254-713f-4b83-a341-3afd1a3a7456,Arabic,من فضلك تحدث ببطء.,Please speak slowly.,Communication
cda0fa10-bdf6-4706-b16f-9d51bd63d722,Japanese,これは緊急事態です。,This is an emergency.,Emergency
1c92b6d5-f187-44bf-aba1-aeccf608a8d9,English,Where is the nearest emergency room?,Where is the nearest emergency room?,Navigation
31a1b44a-5066-4d0c-8ed5-03eec310d208,Spanish,No entiendo.,I do not understand.,Communication
bb00ca85-0f53-4594-9e7a-67529e59cad7,Arabic,أنا أتقيأ.,I am vomiting.,Symptoms
5f969a2f-8721-4f9e-9eb8-51a0a0a3f314,Japanese,保険に入っていません。,I do not have insurance.,Insurance
4b5f370c-e394-4d48-b5ce-da6992a9b2ed,Japanese,この薬はありますか？,Do you have this medication?,Medication
a4313c78-21a2-4a3c-943d-74951e12e7df,Chinese,我拉肚子。,I have diarrhea.,Symptoms
7a85c264-14a5-4e7d-886c-99850db91ac7,Chinese,我头疼。,I have a headache.,Symptoms
47b5a651-398e-4e8a-882e-74d59b980c80,English,This is an emergency.,This is an emergency.,Emergency
3b658ea9-f22e-47bd-94d5-7b057cc368bf,Japanese,頭痛がします。,I have a headache.,Symptoms
db0a762e-6d62-44ea-b25a-cee5c18368cb,Spanish,Tengo hinchazón.,I have swelling.,Symptoms
f1929b2b-c44b-40d0-aad6-ff9abc9faaaf,Portuguese,Não falo inglês.,I do not speak English.,Communication
b46286b2-8817-4d8e-aafb-989d83e9be91,Japanese,食物アレルギーがあります。,I have a food allergy.,Symptoms
34aa856c-acfa-4a87-becf-33e0fd59fa9e,Arabic,لا أتكلم الإنجليزية.,I do not speak English.,Communication
b3b735f6-399a-42b7-ae7a-d1c64eba3b39,Spanish,¿Puedo pagar de mi bolsillo?,Can I pay out of pocket?,Insurance
500029ad-12ec-4c31-8d94-a875a89aaa04,Spanish,¿Dónde está el centro de atención urgente más cercano?,Where is the nearest urgent care center?,Navigation
da0c2b6f-47d6-4191-bf1e-172539184e8b,Chinese,我有食物过敏。,I have a food allergy.,Symptoms
23a3fe73-0b68-411d-b597-bebed505fda1,Arabic,أحتاج إلى تجديد وصفتي الطبية.,I need a prescription refill.,Medication
0dccfc00-5792-46b2-a77d-f5ea489cff0c,Portuguese,Tenho seguro de viagem.,I have travel insurance.,Insurance
266aeeda-b97d-4bbe-b85b-bedb9c8735a9,Arabic,أحتاج إلى مساعدة طارئة.,I need emergency help.,Emergency
30bee310-80d9-4083-aead-2a3bec2293a0,English,I need emergency help.,I need emergency help.,Emergency
932f453d-877d-471a-9730-d34add437d22,Chinese,我对青霉素过敏。,I am allergic to penicillin.,Symptoms
55878153-90dc-40db-a1b8-16f53602f955,English,Can I pay out of pocket?,Can I pay out of pocket?,Insurance
2e36bcdd-01ae-4948-abac-1c2887895b30,Japanese,重度アレルギー用のエピペンを持っています。,I have an EpiPen for severe allergies.,Medication
db7c3002-0a8b-48fe-9300-c51b09268f14,Chinese,这是紧急情况。,This is an emergency.,Emergency
14e17578-7fd5-4667-95ba-d96d4f18ff38,Arabic,أين أقرب مركز للرعاية العاجلة؟,Where is the nearest urgent care center?,Navigation
dfa2b79b-40d4-4f41-99eb-41df124a4d15,Chinese,我每天服用这种药。,I take this medication daily.,Medication
a230bc56-6f2c-49e2-a00c-5da6d2cc5c3a,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
2bc5050c-e829-4b93-96b5-cc8afe90d828,Portuguese,Como chego ao hospital?,How do I get to the hospital?,Navigation
402c5aa0-c3e7-4012-a9a3-4da486b60e31,English,This is an emergency.,This is an emergency.,Emergency
867f6451-7ac1-4078-8a48-b3dc66de3b6d,Arabic,هل لديك هذا الدواء؟,Do you have this medication?,Medication
